Indicator;Symbol;Direction;ATRMult;Trades;WinRate;FinalEquity;PnL;PnL%;MaxDrawdown;HTF
jma;BTC/EUR;Long;None;490;11.020408163265307;13743.92381136806;-256.07618863193966;-1.8291156330852834;386.6437141199385;4h
jma;BTC/EUR;Long;1.0;490;3.877551020408163;12466.661657220657;-1533.3383427793433;-10.952416734138167;1535.897781043288;4h
jma;BTC/EUR;Long;1.5;490;8.979591836734693;13217.296364270567;-782.7036357294328;-5.5907402552102345;872.9582332711598;4h
jma;BTC/EUR;Long;2.0;490;10.612244897959183;13590.19157096345;-409.80842903654957;-2.9272030645467826;539.6499614284803;4h
jma;ETH/EUR;Long;None;476;13.655462184873949;13812.188231903987;-187.8117680960131;-1.3415126292572366;325.5458356623403;4h
jma;ETH/EUR;Long;1.0;476;5.2521008403361344;12586.061831695843;-1413.9381683041574;-10.099558345029697;1515.490316753956;4h
jma;ETH/EUR;Long;1.5;476;11.134453781512606;13368.461604490521;-631.5383955094785;-4.510988539353418;758.4188037066233;4h
jma;ETH/EUR;Long;2.0;476;13.445378151260504;13738.252928128086;-261.74707187191416;-1.8696219419422442;399.16746617639546;4h
jma;XRP/EUR;Long;None;463;13.174946004319654;13778.803874283629;-221.19612571637117;-1.5799723265455083;312.4427630760838;4h
jma;XRP/EUR;Long;1.0;463;5.399568034557236;12581.737280423633;-1418.262719576367;-10.130447996974052;1420.4347602900743;4h
jma;XRP/EUR;Long;1.5;463;11.447084233261338;13327.985192671396;-672.0148073286036;-4.800105766632883;729.7604309930848;4h
jma;XRP/EUR;Long;2.0;463;12.958963282937367;13654.997127938723;-345.00287206127723;-2.464306229009123;407.67026269686176;4h
jma;LINK/EUR;Long;None;505;9.900990099009901;13695.109127397287;-304.890872602713;-2.1777919471622353;434.5160919201335;4h
jma;LINK/EUR;Long;1.0;505;4.356435643564356;12507.716594191563;-1492.2834058084372;-10.65916718434598;1546.6673838696825;4h
jma;LINK/EUR;Long;1.5;505;7.524752475247524;13167.27487541578;-832.7251245842199;-5.948036604173;954.4491375647231;4h
jma;LINK/EUR;Long;2.0;505;8.91089108910891;13524.148827960746;-475.8511720392544;-3.3989369431375316;604.5806682321145;4h
jma;LUNC/USDT;Long;None;488;11.885245901639344;13788.723002488308;-211.27699751169166;-1.5091214107977975;357.35965021015545;4h
jma;LUNC/USDT;Long;1.0;488;4.30327868852459;12462.640238096745;-1537.3597619032553;-10.981141156451823;1589.9928403273534;4h
jma;LUNC/USDT;Long;1.5;488;8.811475409836065;13248.402891305366;-751.5971086946338;-5.368550776390242;861.1964287144056;4h
jma;LUNC/USDT;Long;2.0;488;11.065573770491802;13619.365946657099;-380.6340533429011;-2.7188146667350077;488.8918550204198;4h
jma;SOL/EUR;Long;None;462;12.554112554112553;13791.502055764324;-208.4979442356762;-1.48927103025483;328.81915169649074;4h
jma;SOL/EUR;Long;1.0;462;4.545454545454546;12346.796785894525;-1653.2032141054751;-11.80859438646768;1669.898691436225;4h
jma;SOL/EUR;Long;1.5;462;9.523809523809524;13118.548360231385;-881.4516397686148;-6.296083141204391;968.4463070757392;4h
jma;SOL/EUR;Long;2.0;462;11.688311688311687;13558.214388181925;-441.78561181807527;-3.155611512986252;525.4890386565203;4h
jma;SUI/EUR;Long;None;447;11.856823266219239;13838.593222412534;-161.40677758746642;-1.1529055541961886;275.26503634581786;4h
jma;SUI/EUR;Long;1.0;447;5.369127516778524;12724.861504925977;-1275.138495074023;-9.108132107671594;1328.4632988191588;4h
jma;SUI/EUR;Long;1.5;447;9.172259507829978;13360.498808580329;-639.5011914196712;-4.567865652997651;692.6230246468367;4h
jma;SUI/EUR;Long;2.0;447;11.185682326621924;13647.906359931047;-352.0936400689534;-2.5149545719210957;455.52207258169256;4h
jma;TNSR/USDC;Long;None;461;12.364425162689804;13793.036817093729;-206.96318290627096;-1.478308449330507;313.46697737837894;4h
jma;TNSR/USDC;Long;1.0;461;5.856832971800434;12616.218949924396;-1383.781050075604;-9.884150357682886;1425.9919801628512;4h
jma;TNSR/USDC;Long;1.5;461;10.195227765726681;13211.503915187006;-788.496084812994;-5.632114891521386;843.6195122048648;4h
jma;TNSR/USDC;Long;2.0;461;11.930585683297181;13611.718242434248;-388.28175756575183;-2.773441125469656;441.55275370215895;4h
jma;ZEC/USDC;Long;None;453;11.479028697571744;13781.797506427469;-218.20249357253124;-1.5585892398037946;298.45099487735024;4h
jma;ZEC/USDC;Long;1.0;453;5.077262693156733;12595.383323840864;-1404.6166761591357;-10.032976258279541;1396.6924558233895;4h
jma;ZEC/USDC;Long;1.5;453;9.050772626931568;13338.936696343704;-661.0633036562958;-4.7218807404021135;732.4584792718342;4h
jma;ZEC/USDC;Long;2.0;453;10.596026490066226;13612.834396296701;-387.165603703299;-2.765468597880707;466.5609368539972;4h
kama;BTC/EUR;Long;None;170;21.764705882352942;14382.330224396468;382.3302243964681;2.7309301742604863;76.756182009658;4h
kama;BTC/EUR;Long;1.0;170;2.941176470588235;13382.240156782298;-617.7598432177019;-4.412570308697871;650.2266522470436;4h
kama;BTC/EUR;Long;1.5;170;15.294117647058824;14015.590611773428;15.590611773428463;0.11136151266734617;157.01098393599932;4h
kama;BTC/EUR;Long;2.0;170;20.588235294117645;14311.077527198293;311.07752719829296;2.221982337130664;96.9238781389995;4h
kama;ETH/EUR;Long;None;159;20.754716981132077;14531.256134085874;531.2561340858738;3.7946866720419554;75.67001715341212;4h
kama;ETH/EUR;Long;1.0;159;6.289308176100629;13659.543863124334;-340.45613687566583;-2.431829549111899;428.7471079783827;4h
kama;ETH/EUR;Long;1.5;159;17.61006289308176;14247.06294051688;247.0629405168802;1.764735289406287;129.77234136327388;4h
kama;ETH/EUR;Long;2.0;159;19.49685534591195;14469.2606737976;469.26067379760025;3.351861955697145;89.39334389227588;4h
kama;XRP/EUR;Long;None;162;17.901234567901234;14469.154047272166;469.1540472721663;3.3511003376583304;75.20906708753319;4h
kama;XRP/EUR;Long;1.0;162;7.4074074074074066;13857.348961231726;-142.6510387682738;-1.0189359912019558;277.453548310712;4h
kama;XRP/EUR;Long;1.5;162;11.728395061728394;14048.27973183081;48.279731830809396;0.3448552273629243;225.37699466761478;4h
kama;XRP/EUR;Long;2.0;162;16.666666666666664;14387.042258910107;387.0422589101072;2.7645875636436226;92.72177559269585;4h
kama;LINK/EUR;Long;None;121;19.834710743801654;14563.485999362816;563.4859993628161;4.024899995448687;63.200045770012366;4h
kama;LINK/EUR;Long;1.0;121;5.785123966942149;13606.430304983962;-393.56969501603817;-2.8112121072574157;446.6145308510968;4h
kama;LINK/EUR;Long;1.5;121;13.223140495867769;14062.0799276459;62.07992764590017;0.44342805461357265;155.61937921931712;4h
kama;LINK/EUR;Long;2.0;121;17.355371900826448;14482.41663149912;482.41663149911983;3.44583308213657;90.83500679287499;4h
kama;LUNC/USDT;Long;None;163;23.92638036809816;14474.272854862016;474.2728548620162;3.3876632490144014;78.95360372903815;4h
kama;LUNC/USDT;Long;1.0;163;7.975460122699387;13761.816789376471;-238.1832106235288;-1.7013086473109198;230.78168039697448;4h
kama;LUNC/USDT;Long;1.5;163;17.177914110429448;14092.084771255973;92.08477125597346;0.6577483661140962;135.78227072043774;4h
kama;LUNC/USDT;Long;2.0;163;21.472392638036812;14375.996136760064;375.9961367600645;2.6856866911433177;94.12455306369338;4h
kama;SOL/EUR;Long;None;141;20.56737588652482;14434.829153112303;434.8291531123032;3.105922522230737;71.8282452054591;4h
kama;SOL/EUR;Long;1.0;141;4.25531914893617;13438.372103204058;-561.6278967959424;-4.011627834256732;559.3588435364436;4h
kama;SOL/EUR;Long;1.5;141;14.184397163120568;13844.089654892134;-155.9103451078663;-1.113645322199045;187.27417704134314;4h
kama;SOL/EUR;Long;2.0;141;17.02127659574468;13960.416283338884;-39.58371666111634;-0.28274083329368815;146.87835612213894;4h
kama;SUI/EUR;Long;None;166;19.879518072289155;14489.000606886182;489.00060688618214;3.492861477758444;68.30060638621944;4h
kama;SUI/EUR;Long;1.0;166;4.819277108433735;13322.734573711816;-677.2654262881842;-4.837610187772745;682.2509854479904;4h
kama;SUI/EUR;Long;1.5;166;12.650602409638553;13926.387741420254;-73.61225857974568;-0.5258018469981834;224.39323068132398;4h
kama;SUI/EUR;Long;2.0;166;18.072289156626507;14408.76655624376;408.7665562437596;2.919761116026854;87.7120706958176;4h
kama;TNSR/USDC;Long;None;158;20.88607594936709;14430.889392756819;430.8893927568188;3.07778137683442;70.3660494783635;4h
kama;TNSR/USDC;Long;1.0;158;6.329113924050633;13641.817050677519;-358.18294932248136;-2.558449638017724;358.52134696185567;4h
kama;TNSR/USDC;Long;1.5;158;15.822784810126583;14135.724753031882;135.72475303188185;0.969462521656299;120.04904475882722;4h
kama;TNSR/USDC;Long;2.0;158;20.88607594936709;14372.099716130993;372.09971613099333;2.657855115221381;86.78902277708403;4h
kama;ZEC/USDC;Long;None;135;24.444444444444443;14480.268376708358;480.2683767083581;3.430488405059701;63.30015714713045;4h
kama;ZEC/USDC;Long;1.0;135;5.185185185185185;13468.837329729356;-531.1626702706435;-3.7940190733617394;532.0619167157038;4h
kama;ZEC/USDC;Long;1.5;135;14.074074074074074;14149.382862430157;149.38286243015682;1.0670204459296915;121.71186197378847;4h
kama;ZEC/USDC;Long;2.0;135;20.0;14350.130519544184;350.1305195441837;2.500932282458455;117.44011861728904;4h
psar;BTC/EUR;Long;None;408;25.98039215686275;13549.060002060532;-450.9399979394675;-3.220999985281911;504.6868595882697;4h
psar;BTC/EUR;Long;1.0;408;17.892156862745097;12135.373533302594;-1864.6264666974057;-13.318760476410041;1892.4395464283807;4h
psar;BTC/EUR;Long;1.5;408;24.754901960784316;12995.754447111414;-1004.2455528885857;-7.173182520632755;1050.4162593363817;4h
psar;BTC/EUR;Long;2.0;408;25.98039215686275;13432.169561313318;-567.8304386866821;-4.055931704904872;614.3461086289299;4h
psar;ETH/EUR;Long;None;412;27.184466019417474;13557.467022393743;-442.5329776062572;-3.160949840044694;495.72188172240567;4h
psar;ETH/EUR;Long;1.0;412;16.74757281553398;12123.381516362018;-1876.6184836379816;-13.404417740271295;1883.7348741445949;4h
psar;ETH/EUR;Long;1.5;412;25.0;13050.719936787082;-949.2800632129183;-6.780571880092273;979.542021084555;4h
psar;ETH/EUR;Long;2.0;412;26.699029126213592;13444.308580916748;-555.6914190832522;-3.96922442202323;608.7200868248256;4h
psar;XRP/EUR;Long;None;412;28.640776699029125;13570.46466817957;-429.53533182043066;-3.068109513003076;479.4298543190962;4h
psar;XRP/EUR;Long;1.0;412;21.601941747572813;12196.79014331859;-1803.2098566814093;-12.880070404867208;1813.904497392643;4h
psar;XRP/EUR;Long;1.5;412;27.427184466019416;13047.962584794765;-952.0374152052354;-6.800267251465968;962.6094777243379;4h
psar;XRP/EUR;Long;2.0;412;28.155339805825243;13483.569428059878;-516.4305719401218;-3.6887897995722985;553.6610679996666;4h
psar;LINK/EUR;Long;None;403;27.543424317617866;13583.967338111324;-416.03266188867565;-2.9716618706333975;474.78607951089;4h
psar;LINK/EUR;Long;1.0;403;17.617866004962778;12180.301990161779;-1819.698009838221;-12.997842927415865;1825.6150762047419;4h
psar;LINK/EUR;Long;1.5;403;25.806451612903224;13016.846798138324;-983.1532018616763;-7.022522870440545;1027.1842889355758;4h
psar;LINK/EUR;Long;2.0;403;27.29528535980149;13407.704385305367;-592.2956146946326;-4.2306829621045186;650.7144275270002;4h
psar;LUNC/USDT;Long;None;404;28.960396039603957;13594.506422369543;-405.49357763045737;-2.89638269736041;480.8388089244527;4h
psar;LUNC/USDT;Long;1.0;404;19.05940594059406;12142.032544678394;-1857.9674553216064;-13.271196109440044;1867.7644118110948;4h
psar;LUNC/USDT;Long;1.5;404;27.722772277227726;13179.265680528633;-820.7343194713667;-5.862387996224048;874.2201143646926;4h
psar;LUNC/USDT;Long;2.0;404;28.71287128712871;13468.771277193557;-531.2287228064433;-3.794490877188881;592.9102189392579;4h
psar;SOL/EUR;Long;None;396;26.767676767676768;13600.52757327851;-399.4724267214897;-2.853374476582069;457.6389617877958;4h
psar;SOL/EUR;Long;1.0;396;17.67676767676768;12088.543918926967;-1911.4560810730327;-13.653257721950233;1923.7088284760957;4h
psar;SOL/EUR;Long;1.5;396;25.5050505050505;13054.749268995012;-945.2507310049878;-6.751790935749913;980.7586054276981;4h
psar;SOL/EUR;Long;2.0;396;26.767676767676768;13494.337484383164;-505.66251561683566;-3.611875111548826;561.4189463227776;4h
psar;SUI/EUR;Long;None;410;25.853658536585368;13589.251362061746;-410.7486379382535;-2.9339188424160967;472.70795280324637;4h
psar;SUI/EUR;Long;1.0;410;17.317073170731707;12123.242774758746;-1876.7572252412538;-13.405408751723241;1905.8153498911906;4h
psar;SUI/EUR;Long;1.5;410;24.634146341463413;12998.93046138735;-1001.0695386126499;-7.150496704376071;1040.0788517564197;4h
psar;SUI/EUR;Long;2.0;410;25.609756097560975;13395.951467990884;-604.0485320091157;-4.314632371493683;655.661183322005;4h
psar;TNSR/USDC;Long;None;421;24.94061757719715;13563.518817430662;-436.48118256933776;-3.1177227326381267;495.1089481923009;4h
psar;TNSR/USDC;Long;1.0;421;17.102137767220903;12134.370137165513;-1865.6298628344866;-13.325927591674905;1880.5666969945432;4h
psar;TNSR/USDC;Long;1.5;421;23.040380047505938;12947.825362000707;-1052.1746379992928;-7.515533128566378;1090.1850828406768;4h
psar;TNSR/USDC;Long;2.0;421;24.94061757719715;13430.133086920472;-569.8669130795279;-4.070477950568057;628.2820643878495;4h
psar;ZEC/USDC;Long;None;409;26.405867970660147;13566.734219943162;-433.2657800568377;-3.094755571834555;499.4216153272082;4h
psar;ZEC/USDC;Long;1.0;409;19.80440097799511;12136.105695459253;-1863.8943045407468;-13.313530746719621;1907.6095627294708;4h
psar;ZEC/USDC;Long;1.5;409;25.4278728606357;13062.315115241603;-937.684884758397;-6.697749176845693;1000.954506326143;4h
psar;ZEC/USDC;Long;2.0;409;26.161369193154034;13373.30501671418;-626.6949832858209;-4.476392737755863;692.5440060382225;4h
mama;BTC/EUR;Long;None;187;14.973262032085561;14373.253153258287;373.25315325828706;2.666093951844908;85.88650152381888;4h
mama;BTC/EUR;Long;1.0;187;2.6737967914438503;13434.441770915879;-565.5582290841212;-4.039701636315152;605.1709272224307;4h
mama;BTC/EUR;Long;1.5;187;10.16042780748663;14128.272013560667;128.2720135606669;0.9162286682904778;149.27321236188618;4h
mama;BTC/EUR;Long;2.0;187;13.368983957219251;14324.363309729046;324.3633097290458;2.3168807837788985;93.08885785081293;4h
mama;ETH/EUR;Long;None;195;14.358974358974358;14473.707355480588;473.7073554805884;3.383623967718488;104.27323228522982;4h
mama;ETH/EUR;Long;1.0;195;5.641025641025641;13678.071268781121;-321.92873121887897;-2.299490937277707;492.04384677038615;4h
mama;ETH/EUR;Long;1.5;195;11.282051282051283;14166.23433308642;166.23433308642052;1.1873880934744323;149.66210314885575;4h
mama;ETH/EUR;Long;2.0;195;13.333333333333334;14426.562053402384;426.56205340238375;3.0468718100170267;103.93358240050657;4h
mama;XRP/EUR;Long;None;215;10.69767441860465;14330.969629067271;330.96962906727094;2.364068779051935;108.38936038170868;4h
mama;XRP/EUR;Long;1.0;215;5.116279069767442;13308.965790037702;-691.0342099622976;-4.93595864258784;770.0828607661733;4h
mama;XRP/EUR;Long;1.5;215;8.837209302325581;13791.987159633658;-208.01284036634206;-1.485806002616729;370.62349613454353;4h
mama;XRP/EUR;Long;2.0;215;10.69767441860465;14301.255470829015;301.2554708290154;2.1518247916358244;121.151914763268;4h
mama;LINK/EUR;Long;None;184;11.41304347826087;14438.443174345053;438.4431743450532;3.131736959607523;89.73821280571792;4h
mama;LINK/EUR;Long;1.0;184;3.804347826086957;13551.741078592544;-448.258921407456;-3.2018494386246856;522.6972711043654;4h
mama;LINK/EUR;Long;1.5;184;9.239130434782608;14029.313507504537;29.313507504537483;0.209382196460982;235.2627314284673;4h
mama;LINK/EUR;Long;2.0;184;10.326086956521738;14145.921528709805;145.921528709805;1.042296633641464;208.0848771099827;4h
mama;LUNC/USDT;Long;None;203;15.270935960591133;14466.791855892578;466.7918558925776;3.3342275420898395;102.6358229572379;4h
mama;LUNC/USDT;Long;1.0;203;4.926108374384237;13462.163317990853;-537.8366820091469;-3.841690585779621;620.375398360171;4h
mama;LUNC/USDT;Long;1.5;203;11.330049261083744;13939.997086883823;-60.0029131161773;-0.42859223654412354;266.0267850191867;4h
mama;LUNC/USDT;Long;2.0;203;14.285714285714285;14368.945230259122;368.9452302591217;2.635323073279441;122.42017480434697;4h
mama;SOL/EUR;Long;None;198;14.14141414141414;14334.168684841547;334.16868484154656;2.3869191774396183;96.22877203581265;4h
mama;SOL/EUR;Long;1.0;198;1.5151515151515151;13134.349281520035;-865.6507184799648;-6.183219417714034;857.6790724449766;4h
mama;SOL/EUR;Long;1.5;198;9.595959595959595;13603.983977650114;-396.01602234988604;-2.8286858739277574;394.7261346444229;4h
mama;SOL/EUR;Long;2.0;198;12.626262626262626;14028.196725041515;28.196725041514583;0.2014051788679613;235.85570102556812;4h
mama;SUI/EUR;Long;None;210;15.238095238095239;14391.648833813624;391.64883381362415;2.7974916700973154;99.91760991050069;4h
mama;SUI/EUR;Long;1.0;210;5.714285714285714;13519.002056878091;-480.997943121909;-3.4356995937279216;580.0678988707896;4h
mama;SUI/EUR;Long;1.5;210;11.904761904761903;14108.314473051218;108.31447305121765;0.7736748075086974;150.59627806583558;4h
mama;SUI/EUR;Long;2.0;210;14.285714285714285;14263.868028574414;263.868028574414;1.8847716326743855;122.36725611175825;4h
mama;TNSR/USDC;Long;None;178;12.921348314606742;14404.536080463293;404.5360804632928;2.889543431880663;81.36269908911163;4h
mama;TNSR/USDC;Long;1.0;178;2.8089887640449436;13639.695189018963;-360.304810981037;-2.573605792721693;352.6618152834835;4h
mama;TNSR/USDC;Long;1.5;178;7.303370786516854;13920.46860605291;-79.53139394709069;-0.5680813853363621;176.6960327034758;4h
mama;TNSR/USDC;Long;2.0;178;11.797752808988763;14224.875607227941;224.87560722794115;1.6062543373424367;119.49339274251724;4h
mama;ZEC/USDC;Long;None;194;9.793814432989691;14378.325642227594;378.32564222759356;2.7023260159113827;91.2789228071415;4h
mama;ZEC/USDC;Long;1.0;194;2.5773195876288657;13338.566414538098;-661.4335854619021;-4.724525610442158;743.9516156944937;4h
mama;ZEC/USDC;Long;1.5;194;6.701030927835052;14079.886599245434;79.8865992454339;0.5706185660388136;163.71555972908027;4h
mama;ZEC/USDC;Long;2.0;194;8.762886597938143;14271.559869520286;271.55986952028616;1.9397133537163298;117.97684421502163;4h
jma;BTC/EUR;Long;None;490;11.020408163265307;13743.92381136806;-256.07618863193966;-1.8291156330852834;386.6437141199385;6h
jma;BTC/EUR;Long;1.0;490;3.877551020408163;12466.661657220657;-1533.3383427793433;-10.952416734138167;1535.897781043288;6h
jma;BTC/EUR;Long;1.5;490;8.979591836734693;13217.296364270567;-782.7036357294328;-5.5907402552102345;872.9582332711598;6h
jma;BTC/EUR;Long;2.0;490;10.612244897959183;13590.19157096345;-409.80842903654957;-2.9272030645467826;539.6499614284803;6h
jma;ETH/EUR;Long;None;476;13.655462184873949;13812.188231903987;-187.8117680960131;-1.3415126292572366;325.5458356623403;6h
jma;ETH/EUR;Long;1.0;476;5.2521008403361344;12586.061831695843;-1413.9381683041574;-10.099558345029697;1515.490316753956;6h
jma;ETH/EUR;Long;1.5;476;11.134453781512606;13368.461604490521;-631.5383955094785;-4.510988539353418;758.4188037066233;6h
jma;ETH/EUR;Long;2.0;476;13.445378151260504;13738.252928128086;-261.74707187191416;-1.8696219419422442;399.16746617639546;6h
jma;XRP/EUR;Long;None;463;13.174946004319654;13778.803874283629;-221.19612571637117;-1.5799723265455083;312.4427630760838;6h
jma;XRP/EUR;Long;1.0;463;5.399568034557236;12581.737280423633;-1418.262719576367;-10.130447996974052;1420.4347602900743;6h
jma;XRP/EUR;Long;1.5;463;11.447084233261338;13327.985192671396;-672.0148073286036;-4.800105766632883;729.7604309930848;6h
jma;XRP/EUR;Long;2.0;463;12.958963282937367;13654.997127938723;-345.00287206127723;-2.464306229009123;407.67026269686176;6h
jma;LINK/EUR;Long;None;505;9.900990099009901;13695.109127397287;-304.890872602713;-2.1777919471622353;434.5160919201335;6h
jma;LINK/EUR;Long;1.0;505;4.356435643564356;12507.716594191563;-1492.2834058084372;-10.65916718434598;1546.6673838696825;6h
jma;LINK/EUR;Long;1.5;505;7.524752475247524;13167.27487541578;-832.7251245842199;-5.948036604173;954.4491375647231;6h
jma;LINK/EUR;Long;2.0;505;8.91089108910891;13524.148827960746;-475.8511720392544;-3.3989369431375316;604.5806682321145;6h
jma;LUNC/USDT;Long;None;488;11.885245901639344;13788.723002488308;-211.27699751169166;-1.5091214107977975;357.35965021015545;6h
jma;LUNC/USDT;Long;1.0;488;4.30327868852459;12462.640238096745;-1537.3597619032553;-10.981141156451823;1589.9928403273534;6h
jma;LUNC/USDT;Long;1.5;488;8.811475409836065;13248.402891305366;-751.5971086946338;-5.368550776390242;861.1964287144056;6h
jma;LUNC/USDT;Long;2.0;488;11.065573770491802;13619.365946657099;-380.6340533429011;-2.7188146667350077;488.8918550204198;6h
jma;SOL/EUR;Long;None;462;12.554112554112553;13791.502055764324;-208.4979442356762;-1.48927103025483;328.81915169649074;6h
jma;SOL/EUR;Long;1.0;462;4.545454545454546;12346.796785894525;-1653.2032141054751;-11.80859438646768;1669.898691436225;6h
jma;SOL/EUR;Long;1.5;462;9.523809523809524;13118.548360231385;-881.4516397686148;-6.296083141204391;968.4463070757392;6h
jma;SOL/EUR;Long;2.0;462;11.688311688311687;13558.214388181925;-441.78561181807527;-3.155611512986252;525.4890386565203;6h
jma;SUI/EUR;Long;None;447;11.856823266219239;13838.593222412534;-161.40677758746642;-1.1529055541961886;275.26503634581786;6h
jma;SUI/EUR;Long;1.0;447;5.369127516778524;12724.861504925977;-1275.138495074023;-9.108132107671594;1328.4632988191588;6h
jma;SUI/EUR;Long;1.5;447;9.172259507829978;13360.498808580329;-639.5011914196712;-4.567865652997651;692.6230246468367;6h
jma;SUI/EUR;Long;2.0;447;11.185682326621924;13647.906359931047;-352.0936400689534;-2.5149545719210957;455.52207258169256;6h
jma;TNSR/USDC;Long;None;461;12.364425162689804;13793.036817093729;-206.96318290627096;-1.478308449330507;313.46697737837894;6h
jma;TNSR/USDC;Long;1.0;461;5.856832971800434;12616.218949924396;-1383.781050075604;-9.884150357682886;1425.9919801628512;6h
jma;TNSR/USDC;Long;1.5;461;10.195227765726681;13211.503915187006;-788.496084812994;-5.632114891521386;843.6195122048648;6h
jma;TNSR/USDC;Long;2.0;461;11.930585683297181;13611.718242434248;-388.28175756575183;-2.773441125469656;441.55275370215895;6h
jma;ZEC/USDC;Long;None;453;11.479028697571744;13781.797506427469;-218.20249357253124;-1.5585892398037946;298.45099487735024;6h
jma;ZEC/USDC;Long;1.0;453;5.077262693156733;12595.383323840864;-1404.6166761591357;-10.032976258279541;1396.6924558233895;6h
jma;ZEC/USDC;Long;1.5;453;9.050772626931568;13338.936696343704;-661.0633036562958;-4.7218807404021135;732.4584792718342;6h
jma;ZEC/USDC;Long;2.0;453;10.596026490066226;13612.834396296701;-387.165603703299;-2.765468597880707;466.5609368539972;6h
kama;BTC/EUR;Long;None;170;21.764705882352942;14382.330224396468;382.3302243964681;2.7309301742604863;76.756182009658;6h
kama;BTC/EUR;Long;1.0;170;2.941176470588235;13382.240156782298;-617.7598432177019;-4.412570308697871;650.2266522470436;6h
kama;BTC/EUR;Long;1.5;170;15.294117647058824;14015.590611773428;15.590611773428463;0.11136151266734617;157.01098393599932;6h
kama;BTC/EUR;Long;2.0;170;20.588235294117645;14311.077527198293;311.07752719829296;2.221982337130664;96.9238781389995;6h
kama;ETH/EUR;Long;None;159;20.754716981132077;14531.256134085874;531.2561340858738;3.7946866720419554;75.67001715341212;6h
kama;ETH/EUR;Long;1.0;159;6.289308176100629;13659.543863124334;-340.45613687566583;-2.431829549111899;428.7471079783827;6h
kama;ETH/EUR;Long;1.5;159;17.61006289308176;14247.06294051688;247.0629405168802;1.764735289406287;129.77234136327388;6h
kama;ETH/EUR;Long;2.0;159;19.49685534591195;14469.2606737976;469.26067379760025;3.351861955697145;89.39334389227588;6h
kama;XRP/EUR;Long;None;162;17.901234567901234;14469.154047272166;469.1540472721663;3.3511003376583304;75.20906708753319;6h
kama;XRP/EUR;Long;1.0;162;7.4074074074074066;13857.348961231726;-142.6510387682738;-1.0189359912019558;277.453548310712;6h
kama;XRP/EUR;Long;1.5;162;11.728395061728394;14048.27973183081;48.279731830809396;0.3448552273629243;225.37699466761478;6h
